Origin State;Type;Dest State;Year;Nombres de medidas;Valores de medidas
Missouri;Export;California;2021;Chained 2012 Value (millions of dollars);1179,503486
Missouri;Export;Arizona;2021;Chained 2012 Value (millions of dollars);79,006491
Missouri;Export;Alaska;2021;Chained 2012 Value (millions of dollars);50,520124
Missouri;Export;Alabama;2021;Chained 2012 Value (millions of dollars);38,593859
Missouri;Export;Wisconsin;2020;Chained 2012 Value (millions of dollars);0,007877
Missouri;Export;West Virginia;2020;Chained 2012 Value (millions of dollars);0,002786
Missouri;Export;Washington;2020;Chained 2012 Value (millions of dollars);140,734155
Missouri;Export;Virginia;2020;Chained 2012 Value (millions of dollars);1023,563616
Missouri;Export;Vermont;2020;Chained 2012 Value (millions of dollars);1,388299
Missouri;Export;Utah;2020;Chained 2012 Value (millions of dollars);0
Missouri;Export;Texas;2020;Chained 2012 Value (millions of dollars);2165,398865
Missouri;Export;Tennessee;2020;Chained 2012 Value (millions of dollars);233,825623
Missouri;Export;South Dakota;2020;Chained 2012 Value (millions of dollars);0,39776
Missouri;Export;South Carolina;2020;Chained 2012 Value (millions of dollars);76,164445
Missouri;Export;Rhode Island;2020;Chained 2012 Value (millions of dollars);0,01557
Missouri;Export;Pennsylvania;2020;Chained 2012 Value (millions of dollars);29,171747
Missouri;Export;Oregon;2020;Chained 2012 Value (millions of dollars);0,001269
Missouri;Export;Oklahoma;2020;Chained 2012 Value (millions of dollars);0
Missouri;Export;Ohio;2020;Chained 2012 Value (millions of dollars);4,856625
Missouri;Export;North Dakota;2020;Chained 2012 Value (millions of dollars);597,089979
Missouri;Export;North Carolina;2020;Chained 2012 Value (millions of dollars);6,908844
Missouri;Export;New York;2020;Chained 2012 Value (millions of dollars);2226,003071
Missouri;Export;New Mexico;2020;Chained 2012 Value (millions of dollars);0,782666
Missouri;Export;New Jersey;2020;Chained 2012 Value (millions of dollars);63,925171
Missouri;Export;New Hampshire;2020;Chained 2012 Value (millions of dollars);0
Missouri;Export;Nevada;2020;Chained 2012 Value (millions of dollars);0,004823
Missouri;Export;Nebraska;2020;Chained 2012 Value (millions of dollars);0
Missouri;Export;Montana;2020;Chained 2012 Value (millions of dollars);49,749362
Missouri;Export;Missouri;2020;Chained 2012 Value (millions of dollars);109,021684
Missouri;Export;Mississippi;2020;Chained 2012 Value (millions of dollars);11,218605
Missouri;Export;Minnesota;2020;Chained 2012 Value (millions of dollars);9,955896
Missouri;Export;Michigan;2020;Chained 2012 Value (millions of dollars);2023,458387
Missouri;Export;Massachusetts;2020;Chained 2012 Value (millions of dollars);4,216192
Missouri;Export;Maryland;2020;Chained 2012 Value (millions of dollars);44,271339
Missouri;Export;Maine;2020;Chained 2012 Value (millions of dollars);27,653943
Missouri;Export;Louisiana;2020;Chained 2012 Value (millions of dollars);157,825839
Missouri;Export;Kentucky;2020;Chained 2012 Value (millions of dollars);385,450964
Missouri;Export;Kansas;2020;Chained 2012 Value (millions of dollars);0
Missouri;Export;Indiana;2020;Chained 2012 Value (millions of dollars);92,891554
Missouri;Export;Illinois;2020;Chained 2012 Value (millions of dollars);1140,670083
Missouri;Export;Idaho;2020;Chained 2012 Value (millions of dollars);0,037928
Missouri;Export;Hawaii;2020;Chained 2012 Value (millions of dollars);4,043857
Missouri;Export;Georgia;2020;Chained 2012 Value (millions of dollars);109,636206
Missouri;Export;Florida;2020;Chained 2012 Value (millions of dollars);391,334664
Missouri;Export;District of Columbia;2020;Chained 2012 Value (millions of dollars);6,582321
Missouri;Export;Delaware;2020;Chained 2012 Value (millions of dollars);83,548954
Missouri;Export;Connecticut;2020;Chained 2012 Value (millions of dollars);0,012039
Missouri;Export;Colorado;2020;Chained 2012 Value (millions of dollars);0,007418
Missouri;Export;California;2020;Chained 2012 Value (millions of dollars);1480,102045
Missouri;Export;Arizona;2020;Chained 2012 Value (millions of dollars);15,942601
Missouri;Export;Alaska;2020;Chained 2012 Value (millions of dollars);57,695472
Missouri;Export;Alabama;2020;Chained 2012 Value (millions of dollars);32,28374
Missouri;Export;Wisconsin;2019;Chained 2012 Value (millions of dollars);0,023306
Missouri;Export;West Virginia;2019;Chained 2012 Value (millions of dollars);0
Missouri;Export;Washington;2019;Chained 2012 Value (millions of dollars);138,551398
Missouri;Export;Virginia;2019;Chained 2012 Value (millions of dollars);845,384487
Missouri;Export;Vermont;2019;Chained 2012 Value (millions of dollars);1,069435
Missouri;Export;Utah;2019;Chained 2012 Value (millions of dollars);0,101839
Missouri;Export;Texas;2019;Chained 2012 Value (millions of dollars);2166,102663
Missouri;Export;Tennessee;2019;Chained 2012 Value (millions of dollars);253,839221
Missouri;Export;South Dakota;2019;Chained 2012 Value (millions of dollars);0,680516
Missouri;Export;South Carolina;2019;Chained 2012 Value (millions of dollars);30,907608
Missouri;Export;Rhode Island;2019;Chained 2012 Value (millions of dollars);0,036383
Missouri;Export;Pennsylvania;2019;Chained 2012 Value (millions of dollars);39,441226
Missouri;Export;Oregon;2019;Chained 2012 Value (millions of dollars);0,089167
Missouri;Export;Oklahoma;2019;Chained 2012 Value (millions of dollars);0,021978
Missouri;Export;Ohio;2019;Chained 2012 Value (millions of dollars);2,28979
Missouri;Export;North Dakota;2019;Chained 2012 Value (millions of dollars);634,950505
Missouri;Export;North Carolina;2019;Chained 2012 Value (millions of dollars);7,893015
Missouri;Export;New York;2019;Chained 2012 Value (millions of dollars);2351,790883
Missouri;Export;New Mexico;2019;Chained 2012 Value (millions of dollars);0,993899
Missouri;Export;New Jersey;2019;Chained 2012 Value (millions of dollars);110,867639
Missouri;Export;New Hampshire;2019;Chained 2012 Value (millions of dollars);0,197841
Missouri;Export;Nevada;2019;Chained 2012 Value (millions of dollars);0,001183
Missouri;Export;Nebraska;2019;Chained 2012 Value (millions of dollars);0
Missouri;Export;Montana;2019;Chained 2012 Value (millions of dollars);40,541835
Missouri;Export;Missouri;2019;Chained 2012 Value (millions of dollars);281,09651
Missouri;Export;Mississippi;2019;Chained 2012 Value (millions of dollars);9,207956
Missouri;Export;Minnesota;2019;Chained 2012 Value (millions of dollars);20,5806
Missouri;Export;Michigan;2019;Chained 2012 Value (millions of dollars);2140,473483
Missouri;Export;Massachusetts;2019;Chained 2012 Value (millions of dollars);6,23578
Missouri;Export;Maryland;2019;Chained 2012 Value (millions of dollars);69,427695
Missouri;Export;Maine;2019;Chained 2012 Value (millions of dollars);20,67291
Missouri;Export;Louisiana;2019;Chained 2012 Value (millions of dollars);183,190417
Missouri;Export;Kentucky;2019;Chained 2012 Value (millions of dollars);377,500648
Missouri;Export;Kansas;2019;Chained 2012 Value (millions of dollars);0
Missouri;Export;Indiana;2019;Chained 2012 Value (millions of dollars);110,061644
Missouri;Export;Illinois;2019;Chained 2012 Value (millions of dollars);1186,13656
Missouri;Export;Idaho;2019;Chained 2012 Value (millions of dollars);0
Missouri;Export;Hawaii;2019;Chained 2012 Value (millions of dollars);6,783053
Missouri;Export;Georgia;2019;Chained 2012 Value (millions of dollars);69,481283
Missouri;Export;Florida;2019;Chained 2012 Value (millions of dollars);522,856563
Missouri;Export;District of Columbia;2019;Chained 2012 Value (millions of dollars);9,747971
Missouri;Export;Delaware;2019;Chained 2012 Value (millions of dollars);105,855303
Missouri;Export;Connecticut;2019;Chained 2012 Value (millions of dollars);0
Missouri;Export;Colorado;2019;Chained 2012 Value (millions of dollars);0,324778
Missouri;Export;California;2019;Chained 2012 Value (millions of dollars);1542,123911
Missouri;Export;Arizona;2019;Chained 2012 Value (millions of dollars);18,259645
Missouri;Export;Alaska;2019;Chained 2012 Value (millions of dollars);53,182991
Missouri;Export;Alabama;2019;Chained 2012 Value (millions of dollars);55,083315
Missouri;Export;Wisconsin;2018;Chained 2012 Value (millions of dollars);0
Missouri;Export;West Virginia;2018;Chained 2012 Value (millions of dollars);0
Missouri;Export;Washington;2018;Chained 2012 Value (millions of dollars);169,80968
Missouri;Export;Virginia;2018;Chained 2012 Value (millions of dollars);716,908121
Missouri;Export;Vermont;2018;Chained 2012 Value (millions of dollars);1,164241
Missouri;Export;Utah;2018;Chained 2012 Value (millions of dollars);0
Missouri;Export;Texas;2018;Chained 2012 Value (millions of dollars);2427,00278
Missouri;Export;Tennessee;2018;Chained 2012 Value (millions of dollars);205,604624
Missouri;Export;South Dakota;2018;Chained 2012 Value (millions of dollars);0,651455
Missouri;Export;South Carolina;2018;Chained 2012 Value (millions of dollars);79,875473
Missouri;Export;Rhode Island;2018;Chained 2012 Value (millions of dollars);0,129744
Missouri;Export;Pennsylvania;2018;Chained 2012 Value (millions of dollars);71,504294
Missouri;Export;Oregon;2018;Chained 2012 Value (millions of dollars);0,045255
Missouri;Export;Oklahoma;2018;Chained 2012 Value (millions of dollars);0,102398
Missouri;Export;Ohio;2018;Chained 2012 Value (millions of dollars);6,29068
Missouri;Export;North Dakota;2018;Chained 2012 Value (millions of dollars);666,807925
Missouri;Export;North Carolina;2018;Chained 2012 Value (millions of dollars);17,07219
Missouri;Export;New York;2018;Chained 2012 Value (millions of dollars);2613,970353
Missouri;Export;New Mexico;2018;Chained 2012 Value (millions of dollars);1,849697
Missouri;Export;New Jersey;2018;Chained 2012 Value (millions of dollars);129,308005
Missouri;Export;New Hampshire;2018;Chained 2012 Value (millions of dollars);0,71106
Missouri;Export;Nevada;2018;Chained 2012 Value (millions of dollars);0
Missouri;Export;Nebraska;2018;Chained 2012 Value (millions of dollars);0,172911
Missouri;Export;Montana;2018;Chained 2012 Value (millions of dollars);43,716989
Missouri;Export;Missouri;2018;Chained 2012 Value (millions of dollars);738,126681
Missouri;Export;Mississippi;2018;Chained 2012 Value (millions of dollars);6,496345
Missouri;Export;Minnesota;2018;Chained 2012 Value (millions of dollars);10,194894
Missouri;Export;Michigan;2018;Chained 2012 Value (millions of dollars);2259,309247
Missouri;Export;Massachusetts;2018;Chained 2012 Value (millions of dollars);7,19689
Missouri;Export;Maryland;2018;Chained 2012 Value (millions of dollars);41,028617
Missouri;Export;Maine;2018;Chained 2012 Value (millions of dollars);17,33814
Missouri;Export;Louisiana;2018;Chained 2012 Value (millions of dollars);247,504533
Missouri;Export;Kentucky;2018;Chained 2012 Value (millions of dollars);329,144693
Missouri;Export;Kansas;2018;Chained 2012 Value (millions of dollars);0,756703
Missouri;Export;Indiana;2018;Chained 2012 Value (millions of dollars);104,133683
Missouri;Export;Illinois;2018;Chained 2012 Value (millions of dollars);1144,053749
Missouri;Export;Idaho;2018;Chained 2012 Value (millions of dollars);0
Missouri;Export;Hawaii;2018;Chained 2012 Value (millions of dollars);10,55011
Missouri;Export;Georgia;2018;Chained 2012 Value (millions of dollars);112,816671
Missouri;Export;Florida;2018;Chained 2012 Value (millions of dollars);440,376438
Missouri;Export;District of Columbia;2018;Chained 2012 Value (millions of dollars);18,185951
Missouri;Export;Delaware;2018;Chained 2012 Value (millions of dollars);3,808432
Missouri;Export;Connecticut;2018;Chained 2012 Value (millions of dollars);0,013375
Missouri;Export;Colorado;2018;Chained 2012 Value (millions of dollars);0,008383
Missouri;Export;California;2018;Chained 2012 Value (millions of dollars);1704,827212
Missouri;Export;Arizona;2018;Chained 2012 Value (millions of dollars);20,825928
Missouri;Export;Alaska;2018;Chained 2012 Value (millions of dollars);44,83948
Missouri;Export;Alabama;2018;Chained 2012 Value (millions of dollars);44,739131
Missouri;Export;Wisconsin;2017;Chained 2012 Value (millions of dollars);0,008863
Missouri;Export;West Virginia;2017;Chained 2012 Value (millions of dollars);0
Missouri;Export;Washington;2017;Chained 2012 Value (millions of dollars);126,859363
Missouri;Export;Virginia;2017;Chained 2012 Value (millions of dollars);990,369649
Missouri;Export;Vermont;2017;Chained 2012 Value (millions of dollars);2,253794
Missouri;Export;Utah;2017;Chained 2012 Value (millions of dollars);0
Missouri;Export;Texas;2017;Chained 2012 Value (millions of dollars);2650,309319
Missouri;Export;Tennessee;2017;Chained 2012 Value (millions of dollars);178,820144
Missouri;Export;South Dakota;2017;Chained 2012 Value (millions of dollars);0,426525
Missouri;Export;South Carolina;2017;Chained 2012 Value (millions of dollars);91,851983
Missouri;Export;Rhode Island;2017;Chained 2012 Value (millions of dollars);0,602464
Missouri;Export;Pennsylvania;2017;Chained 2012 Value (millions of dollars);76,033051
Missouri;Export;Oregon;2017;Chained 2012 Value (millions of dollars);0,272033
Missouri;Export;Oklahoma;2017;Chained 2012 Value (millions of dollars);0,002771
Missouri;Export;Ohio;2017;Chained 2012 Value (millions of dollars);20,081573
Missouri;Export;North Dakota;2017;Chained 2012 Value (millions of dollars);646,929224
Missouri;Export;North Carolina;2017;Chained 2012 Value (millions of dollars);35,954974
Missouri;Export;New York;2017;Chained 2012 Value (millions of dollars);2352,811878
Missouri;Export;New Mexico;2017;Chained 2012 Value (millions of dollars);0,782946
Missouri;Export;New Jersey;2017;Chained 2012 Value (millions of dollars);138,277374
Missouri;Export;New Hampshire;2017;Chained 2012 Value (millions of dollars);5,09341
Missouri;Export;Nevada;2017;Chained 2012 Value (millions of dollars);0
Missouri;Export;Nebraska;2017;Chained 2012 Value (millions of dollars);0
Missouri;Export;Montana;2017;Chained 2012 Value (millions of dollars);37,442322
Missouri;Export;Missouri;2017;Chained 2012 Value (millions of dollars);964,55129
Missouri;Export;Mississippi;2017;Chained 2012 Value (millions of dollars);6,096834
Missouri;Export;Minnesota;2017;Chained 2012 Value (millions of dollars);10,192051
Missouri;Export;Michigan;2017;Chained 2012 Value (millions of dollars);2415,951536
Missouri;Export;Massachusetts;2017;Chained 2012 Value (millions of dollars);3,456442
Missouri;Export;Maryland;2017;Chained 2012 Value (millions of dollars);35,858403
Missouri;Export;Maine;2017;Chained 2012 Value (millions of dollars);28,922875
Missouri;Export;Louisiana;2017;Chained 2012 Value (millions of dollars);212,181087
Missouri;Export;Kentucky;2017;Chained 2012 Value (millions of dollars);264,083103
Missouri;Export;Kansas;2017;Chained 2012 Value (millions of dollars);0,002979
Missouri;Export;Indiana;2017;Chained 2012 Value (millions of dollars);31,174931
Missouri;Export;Illinois;2017;Chained 2012 Value (millions of dollars);1269,228613
Missouri;Export;Idaho;2017;Chained 2012 Value (millions of dollars);0,018055
Missouri;Export;Hawaii;2017;Chained 2012 Value (millions of dollars);17,514902
Missouri;Export;Georgia;2017;Chained 2012 Value (millions of dollars);95,17685
Missouri;Export;Florida;2017;Chained 2012 Value (millions of dollars);195,247496
Missouri;Export;District of Columbia;2017;Chained 2012 Value (millions of dollars);13,73307
Missouri;Export;Delaware;2017;Chained 2012 Value (millions of dollars);1,755788
Missouri;Export;Connecticut;2017;Chained 2012 Value (millions of dollars);0,02382
Missouri;Export;Colorado;2017;Chained 2012 Value (millions of dollars);0,349854
Missouri;Export;California;2017;Chained 2012 Value (millions of dollars);1853,60964
Missouri;Export;Arizona;2017;Chained 2012 Value (millions of dollars);17,071391
Missouri;Export;Alaska;2017;Chained 2012 Value (millions of dollars);67,982517
Missouri;Export;Alabama;2017;Chained 2012 Value (millions of dollars);30,20768
Missouri;Import;Wyoming;2021;Chained 2012 Value (millions of dollars);0,011458
Missouri;Import;Wisconsin;2021;Chained 2012 Value (millions of dollars);1,69643
Missouri;Import;West Virginia;2021;Chained 2012 Value (millions of dollars);0,055228
Missouri;Import;Washington;2021;Chained 2012 Value (millions of dollars);0,480106
Missouri;Import;Virginia;2021;Chained 2012 Value (millions of dollars);3,266461
Missouri;Import;Utah;2021;Chained 2012 Value (millions of dollars);2,239417
Missouri;Import;Texas;2021;Chained 2012 Value (millions of dollars);3,734244
Missouri;Import;Tennessee;2021;Chained 2012 Value (millions of dollars);0,262423
Missouri;Import;South Dakota;2021;Chained 2012 Value (millions of dollars);0,010472
Missouri;Import;South Carolina;2021;Chained 2012 Value (millions of dollars);0,3443
Missouri;Import;Rhode Island;2021;Chained 2012 Value (millions of dollars);0,00529
Missouri;Import;Pennsylvania;2021;Chained 2012 Value (millions of dollars);1,045679
Missouri;Import;Oregon;2021;Chained 2012 Value (millions of dollars);0,051482
Missouri;Import;Oklahoma;2021;Chained 2012 Value (millions of dollars);10,747041
Missouri;Import;Ohio;2021;Chained 2012 Value (millions of dollars);7,048678
Missouri;Import;North Dakota;2021;Chained 2012 Value (millions of dollars);0
Missouri;Import;North Carolina;2021;Chained 2012 Value (millions of dollars);1,24654
Missouri;Import;New York;2021;Chained 2012 Value (millions of dollars);14,424716
Missouri;Import;New Mexico;2021;Chained 2012 Value (millions of dollars);0,013057
Missouri;Import;New Jersey;2021;Chained 2012 Value (millions of dollars);2,312816
Missouri;Import;New Hampshire;2021;Chained 2012 Value (millions of dollars);0,196966
Missouri;Import;Nevada;2021;Chained 2012 Value (millions of dollars);0,221474
Missouri;Import;Nebraska;2021;Chained 2012 Value (millions of dollars);4,861159
Missouri;Import;Montana;2021;Chained 2012 Value (millions of dollars);0,011913
Missouri;Import;Missouri;2021;Chained 2012 Value (millions of dollars);242,468849
Missouri;Import;Mississippi;2021;Chained 2012 Value (millions of dollars);0,342423
Missouri;Import;Minnesota;2021;Chained 2012 Value (millions of dollars);0,6706
Missouri;Import;Michigan;2021;Chained 2012 Value (millions of dollars);2,034628
Missouri;Import;Massachusetts;2021;Chained 2012 Value (millions of dollars);3,041592
Missouri;Import;Maryland;2021;Chained 2012 Value (millions of dollars);5,158803
Missouri;Import;Maine;2021;Chained 2012 Value (millions of dollars);0
Missouri;Import;Louisiana;2021;Chained 2012 Value (millions of dollars);0,091027
Missouri;Import;Kentucky;2021;Chained 2012 Value (millions of dollars);0,249571
Missouri;Import;Kansas;2021;Chained 2012 Value (millions of dollars);211,060815
Missouri;Import;Iowa;2021;Chained 2012 Value (millions of dollars);2,070902
Missouri;Import;Indiana;2021;Chained 2012 Value (millions of dollars);1,129736
Missouri;Import;Illinois;2021;Chained 2012 Value (millions of dollars);37,144296
Missouri;Import;Idaho;2021;Chained 2012 Value (millions of dollars);0,02856
Missouri;Import;Hawaii;2021;Chained 2012 Value (millions of dollars);0
Missouri;Import;Georgia;2021;Chained 2012 Value (millions of dollars);1,404347
Missouri;Import;Florida;2021;Chained 2012 Value (millions of dollars);19,114664
Missouri;Import;District of Columbia;2021;Chained 2012 Value (millions of dollars);0
Missouri;Import;Delaware;2021;Chained 2012 Value (millions of dollars);0,654197
Missouri;Import;Connecticut;2021;Chained 2012 Value (millions of dollars);0,495203
Missouri;Import;Colorado;2021;Chained 2012 Value (millions of dollars);12,209811
Missouri;Import;California;2021;Chained 2012 Value (millions of dollars);8,607301
Missouri;Import;Arkansas;2021;Chained 2012 Value (millions of dollars);0,087327
Missouri;Import;Arizona;2021;Chained 2012 Value (millions of dollars);1,13898
Missouri;Import;Alaska;2021;Chained 2012 Value (millions of dollars);0
Missouri;Import;Alabama;2021;Chained 2012 Value (millions of dollars);0,613812
Missouri;Import;Wyoming;2020;Chained 2012 Value (millions of dollars);0,020169
Missouri;Import;Wisconsin;2020;Chained 2012 Value (millions of dollars);0,407466
Missouri;Import;West Virginia;2020;Chained 2012 Value (millions of dollars);0
Missouri;Import;Washington;2020;Chained 2012 Value (millions of dollars);0,69656
Missouri;Import;Virginia;2020;Chained 2012 Value (millions of dollars);0,785272
Missouri;Import;Utah;2020;Chained 2012 Value (millions of dollars);0,329881
Missouri;Import;Texas;2020;Chained 2012 Value (millions of dollars);3,228775
Missouri;Import;Tennessee;2020;Chained 2012 Value (millions of dollars);0,388802
Missouri;Import;South Dakota;2020;Chained 2012 Value (millions of dollars);0
Missouri;Import;South Carolina;2020;Chained 2012 Value (millions of dollars);0,124701
Missouri;Import;Rhode Island;2020;Chained 2012 Value (millions of dollars);0,00349
Missouri;Import;Pennsylvania;2020;Chained 2012 Value (millions of dollars);2,970468
Missouri;Import;Oregon;2020;Chained 2012 Value (millions of dollars);0,249439
Missouri;Import;Oklahoma;2020;Chained 2012 Value (millions of dollars);1,73956
Missouri;Import;Ohio;2020;Chained 2012 Value (millions of dollars);1,186345
Missouri;Import;North Dakota;2020;Chained 2012 Value (millions of dollars);0
Missouri;Import;North Carolina;2020;Chained 2012 Value (millions of dollars);1,722464
Missouri;Import;New York;2020;Chained 2012 Value (millions of dollars);12,180054
Missouri;Import;New Mexico;2020;Chained 2012 Value (millions of dollars);0,087887
Missouri;Import;New Jersey;2020;Chained 2012 Value (millions of dollars);2,93094
Missouri;Import;New Hampshire;2020;Chained 2012 Value (millions of dollars);0,109898
Missouri;Import;Nevada;2020;Chained 2012 Value (millions of dollars);0,087995
Missouri;Import;Nebraska;2020;Chained 2012 Value (millions of dollars);4,164437
Missouri;Import;Montana;2020;Chained 2012 Value (millions of dollars);0
Missouri;Import;Missouri;2020;Chained 2012 Value (millions of dollars);461,16938
Missouri;Import;Mississippi;2020;Chained 2012 Value (millions of dollars);1,322608
Missouri;Import;Minnesota;2020;Chained 2012 Value (millions of dollars);0,290601
Missouri;Import;Michigan;2020;Chained 2012 Value (millions of dollars);3,283726
Missouri;Import;Massachusetts;2020;Chained 2012 Value (millions of dollars);6,492723
Missouri;Import;Maryland;2020;Chained 2012 Value (millions of dollars);0,396114
Missouri;Import;Maine;2020;Chained 2012 Value (millions of dollars);0,082149
Missouri;Import;Louisiana;2020;Chained 2012 Value (millions of dollars);0,027932
Missouri;Import;Kentucky;2020;Chained 2012 Value (millions of dollars);0,092887
Missouri;Import;Kansas;2020;Chained 2012 Value (millions of dollars);232,639557
Missouri;Import;Iowa;2020;Chained 2012 Value (millions of dollars);0,46424
Missouri;Import;Indiana;2020;Chained 2012 Value (millions of dollars);0,456295
Missouri;Import;Illinois;2020;Chained 2012 Value (millions of dollars);71,960489
Missouri;Import;Idaho;2020;Chained 2012 Value (millions of dollars);0,011443
Missouri;Import;Hawaii;2020;Chained 2012 Value (millions of dollars);0
Missouri;Import;Georgia;2020;Chained 2012 Value (millions of dollars);1,474847
Missouri;Import;Florida;2020;Chained 2012 Value (millions of dollars);8,060156
Missouri;Import;District of Columbia;2020;Chained 2012 Value (millions of dollars);0
Missouri;Import;Delaware;2020;Chained 2012 Value (millions of dollars);0,467657
Missouri;Import;Connecticut;2020;Chained 2012 Value (millions of dollars);0,408168
Missouri;Import;Colorado;2020;Chained 2012 Value (millions of dollars);11,555115
Missouri;Import;California;2020;Chained 2012 Value (millions of dollars);4,824553
Missouri;Import;Arkansas;2020;Chained 2012 Value (millions of dollars);0,366472
Missouri;Import;Arizona;2020;Chained 2012 Value (millions of dollars);0,339618
Missouri;Import;Alaska;2020;Chained 2012 Value (millions of dollars);0,016184
Missouri;Import;Alabama;2020;Chained 2012 Value (millions of dollars);0,14062
Missouri;Import;Wyoming;2019;Chained 2012 Value (millions of dollars);0,009334
Missouri;Import;Wisconsin;2019;Chained 2012 Value (millions of dollars);0,764203
Missouri;Import;West Virginia;2019;Chained 2012 Value (millions of dollars);0,003037
Missouri;Import;Washington;2019;Chained 2012 Value (millions of dollars);0,75079
Missouri;Import;Virginia;2019;Chained 2012 Value (millions of dollars);0,577566
Missouri;Import;Utah;2019;Chained 2012 Value (millions of dollars);0,574059
Missouri;Import;Texas;2019;Chained 2012 Value (millions of dollars);5,9626
Missouri;Import;Tennessee;2019;Chained 2012 Value (millions of dollars);0,430188
Missouri;Import;South Dakota;2019;Chained 2012 Value (millions of dollars);0,042266
Missouri;Import;South Carolina;2019;Chained 2012 Value (millions of dollars);1,010214
Missouri;Import;Rhode Island;2019;Chained 2012 Value (millions of dollars);0,006249
Missouri;Import;Pennsylvania;2019;Chained 2012 Value (millions of dollars);2,36645
Missouri;Import;Oregon;2019;Chained 2012 Value (millions of dollars);0,795137
Missouri;Import;Oklahoma;2019;Chained 2012 Value (millions of dollars);1,555377
Missouri;Import;Ohio;2019;Chained 2012 Value (millions of dollars);1,046047
Missouri;Import;North Dakota;2019;Chained 2012 Value (millions of dollars);0
Missouri;Import;North Carolina;2019;Chained 2012 Value (millions of dollars);1,237689
Missouri;Import;New York;2019;Chained 2012 Value (millions of dollars);6,832632
Missouri;Import;New Mexico;2019;Chained 2012 Value (millions of dollars);0,032462
Missouri;Import;New Jersey;2019;Chained 2012 Value (millions of dollars);6,878885
Missouri;Import;New Hampshire;2019;Chained 2012 Value (millions of dollars);0,120184
Missouri;Import;Nevada;2019;Chained 2012 Value (millions of dollars);0,063081
Missouri;Import;Nebraska;2019;Chained 2012 Value (millions of dollars);5,052781
Missouri;Import;Montana;2019;Chained 2012 Value (millions of dollars);0
Missouri;Import;Missouri;2019;Chained 2012 Value (millions of dollars);570,004039
Missouri;Import;Mississippi;2019;Chained 2012 Value (millions of dollars);0,010838
Missouri;Import;Minnesota;2019;Chained 2012 Value (millions of dollars);0,285502
Missouri;Import;Michigan;2019;Chained 2012 Value (millions of dollars);4,284697
Missouri;Import;Massachusetts;2019;Chained 2012 Value (millions of dollars);14,758908
Missouri;Import;Maryland;2019;Chained 2012 Value (millions of dollars);3,238323
Missouri;Import;Maine;2019;Chained 2012 Value (millions of dollars);0,142924
Missouri;Import;Louisiana;2019;Chained 2012 Value (millions of dollars);0,156755
Missouri;Import;Kentucky;2019;Chained 2012 Value (millions of dollars);0,913664
Missouri;Import;Kansas;2019;Chained 2012 Value (millions of dollars);266,981464
Missouri;Import;Iowa;2019;Chained 2012 Value (millions of dollars);0,934163
Missouri;Import;Indiana;2019;Chained 2012 Value (millions of dollars);1,594448
Missouri;Import;Illinois;2019;Chained 2012 Value (millions of dollars);123,073394
Missouri;Import;Idaho;2019;Chained 2012 Value (millions of dollars);0,014101
Missouri;Import;Hawaii;2019;Chained 2012 Value (millions of dollars);0,16089
Missouri;Import;Georgia;2019;Chained 2012 Value (millions of dollars);218,397604
Missouri;Import;Florida;2019;Chained 2012 Value (millions of dollars);3,369763
Missouri;Import;District of Columbia;2019;Chained 2012 Value (millions of dollars);0
Missouri;Import;Delaware;2019;Chained 2012 Value (millions of dollars);0,621023
Missouri;Import;Connecticut;2019;Chained 2012 Value (millions of dollars);0,473061
Missouri;Import;Colorado;2019;Chained 2012 Value (millions of dollars);7,399618
Missouri;Import;California;2019;Chained 2012 Value (millions of dollars);4,734722
Missouri;Import;Arkansas;2019;Chained 2012 Value (millions of dollars);0,746023
Missouri;Import;Arizona;2019;Chained 2012 Value (millions of dollars);0,154436
Missouri;Import;Alaska;2019;Chained 2012 Value (millions of dollars);0
Missouri;Import;Alabama;2019;Chained 2012 Value (millions of dollars);0,08946
Missouri;Import;Wyoming;2018;Chained 2012 Value (millions of dollars);0
Missouri;Import;Wisconsin;2018;Chained 2012 Value (millions of dollars);0,574246
Missouri;Import;West Virginia;2018;Chained 2012 Value (millions of dollars);0,137978
Missouri;Import;Washington;2018;Chained 2012 Value (millions of dollars);1,615838
Missouri;Import;Virginia;2018;Chained 2012 Value (millions of dollars);15,942315
Missouri;Import;Utah;2018;Chained 2012 Value (millions of dollars);1,412328
Missouri;Import;Texas;2018;Chained 2012 Value (millions of dollars);4,004938
Missouri;Import;Tennessee;2018;Chained 2012 Value (millions of dollars);1,294549
Missouri;Import;South Dakota;2018;Chained 2012 Value (millions of dollars);0,205877
Missouri;Import;South Carolina;2018;Chained 2012 Value (millions of dollars);0,978787
Missouri;Import;Rhode Island;2018;Chained 2012 Value (millions of dollars);0,087839
Missouri;Import;Pennsylvania;2018;Chained 2012 Value (millions of dollars);3,726874
Missouri;Import;Oregon;2018;Chained 2012 Value (millions of dollars);0,534591
Missouri;Import;Oklahoma;2018;Chained 2012 Value (millions of dollars);0,891918
Missouri;Import;Ohio;2018;Chained 2012 Value (millions of dollars);2,287193
Missouri;Import;North Dakota;2018;Chained 2012 Value (millions of dollars);0,155858
Missouri;Import;North Carolina;2018;Chained 2012 Value (millions of dollars);1,138152
Missouri;Import;New York;2018;Chained 2012 Value (millions of dollars);2,962635
Missouri;Import;New Mexico;2018;Chained 2012 Value (millions of dollars);0
